ID,CTYNAME,SEX,AGEGRP,IMPRACE,Asian,Black,Latino,Native American,Other,White,RESPOP,,
HF1211,Hennepin County,F,12,11,1,1,0,0,0,0,8,,
HF1212,Hennepin County,F,12,12,0,1,0,0,1,0,5,,
HF1213,Hennepin County,F,12,13,1,0,0,1,0,0,3,,
HF1215,Hennepin County,F,12,15,1,0,0,0,1,0,10,,
HF1216,Hennepin County,F,12,16,0,1,0,1,0,1,26,,
HF1217,Hennepin County,F,12,17,1,1,0,0,0,1,3,,
HF1219,Hennepin County,F,12,19,0,0,0,1,0,1,3,,
HF1220,Hennepin County,F,12,20,0,0,0,1,1,1,1,,
HF1221,Hennepin County,F,12,21,1,0,0,0,1,1,1,,
HF1224,Hennepin County,F,12,24,1,1,0,0,1,0,1,,
HF1226,Hennepin County,F,12,26,1,1,0,1,0,1,2,,
HF131,Hennepin County,F,13,1,0,0,0,0,0,1,26785,,
HF132,Hennepin County,F,13,2,0,1,0,0,0,0,1977,,
HF133,Hennepin County,F,13,3,0,0,0,1,0,0,195,,
HF134,Hennepin County,F,13,4,1,0,0,0,0,0,1057,,
HF135,Hennepin County,F,13,5,0,0,0,0,1,0,6,,
HF136,Hennepin County,F,13,6,0,0,0,0,0,0,22,,
HF137,Hennepin County,F,13,7,0,0,0,1,0,1,80,,
HF138,Hennepin County,F,13,8,1,0,0,0,0,1,30,,
HF139,Hennepin County,F,13,9,0,0,0,0,1,1,3,,
HF1310,Hennepin County,F,13,10,0,1,0,1,0,0,20,,
HF1311,Hennepin County,F,13,11,1,1,0,0,0,0,8,,
HF1312,Hennepin County,F,13,12,0,1,0,0,1,0,2,,
HF1313,Hennepin County,F,13,13,1,0,0,1,0,0,3,,
HF1314,Hennepin County,F,13,14,0,0,0,1,1,0,1,,
HF1315,Hennepin County,F,13,15,1,0,0,0,1,0,5,,
HF1316,Hennepin County,F,13,16,0,1,0,1,0,1,25,,
HF1317,Hennepin County,F,13,17,1,1,0,0,0,1,1,,
HF1321,Hennepin County,F,13,21,1,0,0,0,1,1,1,,
HF1326,Hennepin County,F,13,26,1,1,0,1,0,1,1,,
HF141,Hennepin County,F,14,1,0,0,0,0,0,1,18124,,
HF142,Hennepin County,F,14,2,0,1,0,0,0,0,1349,,
HF143,Hennepin County,F,14,3,0,0,0,1,0,0,109,,
HF144,Hennepin County,F,14,4,1,0,0,0,0,0,680,,
HF145,Hennepin County,F,14,5,0,0,0,0,1,0,4,,
HF146,Hennepin County,F,14,6,0,0,0,0,0,0,12,,
HF147,Hennepin County,F,14,7,0,0,0,1,0,1,45,,
HF148,Hennepin County,F,14,8,1,0,0,0,0,1,25,,
HF149,Hennepin County,F,14,9,0,0,0,0,1,1,1,,
HF1410,Hennepin County,F,14,10,0,1,0,1,0,0,11,,
HF1411,Hennepin County,F,14,11,1,1,0,0,0,0,4,,
HF1412,Hennepin County,F,14,12,0,1,0,0,1,0,2,,
HF1415,Hennepin County,F,14,15,1,0,0,0,1,0,7,,
HF1416,Hennepin County,F,14,16,0,1,0,1,0,1,8,,
HF1417,Hennepin County,F,14,17,1,1,0,0,0,1,2,,
HF1424,Hennepin County,F,14,24,1,1,0,0,1,0,1,,
HF1426,Hennepin County,F,14,26,1,1,0,1,0,1,1,,
HF151,Hennepin County,F,15,1,0,0,0,0,0,1,13654,,
HF152,Hennepin County,F,15,2,0,1,0,0,0,0,946,,
HF153,Hennepin County,F,15,3,0,0,0,1,0,0,74,,
HF154,Hennepin County,F,15,4,1,0,0,0,0,0,496,,
HF155,Hennepin County,F,15,5,0,0,0,0,1,0,4,,
HF156,Hennepin County,F,15,6,0,0,0,0,0,0,6,,
HF157,Hennepin County,F,15,7,0,0,0,1,0,1,29,,
HF158,Hennepin County,F,15,8,1,0,0,0,0,1,12,,
HF1510,Hennepin County,F,15,10,0,1,0,1,0,0,11,,
HF1511,Hennepin County,F,15,11,1,1,0,0,0,0,5,,
HF1512,Hennepin County,F,15,12,0,1,0,0,1,0,3,,
HF1513,Hennepin County,F,15,13,1,0,0,1,0,0,2,,
HF1515,Hennepin County,F,15,15,1,0,0,0,1,0,3,,
HF1516,Hennepin County,F,15,16,0,1,0,1,0,1,4,,
HF1524,Hennepin County,F,15,24,1,1,0,0,1,0,1,,
HF161,Hennepin County,F,16,1,0,0,0,0,0,1,11700,,
HF162,Hennepin County,F,16,2,0,1,0,0,0,0,629,,
HF163,Hennepin County,F,16,3,0,0,0,1,0,0,59,,
HF164,Hennepin County,F,16,4,1,0,0,0,0,0,396,,
HF165,Hennepin County,F,16,5,0,0,0,0,1,0,2,,
HF166,Hennepin County,F,16,6,0,0,0,0,0,0,8,,
HF167,Hennepin County,F,16,7,0,0,0,1,0,1,22,,
HF168,Hennepin County,F,16,8,1,0,0,0,0,1,7,,
HF169,Hennepin County,F,16,9,0,0,0,0,1,1,1,,
HF1610,Hennepin County,F,16,10,0,1,0,1,0,0,4,,
HF1611,Hennepin County,F,16,11,1,1,0,0,0,0,3,,
HF1612,Hennepin County,F,16,12,0,1,0,0,1,0,2,,
HF1613,Hennepin County,F,16,13,1,0,0,1,0,0,1,,
HF1615,Hennepin County,F,16,15,1,0,0,0,1,0,1,,
HF1616,Hennepin County,F,16,16,0,1,0,1,0,1,8,,
HF171,Hennepin County,F,17,1,0,0,0,0,0,1,11289,,
HF172,Hennepin County,F,17,2,0,1,0,0,0,0,387,,
HF173,Hennepin County,F,17,3,0,0,0,1,0,0,26,,
HF174,Hennepin County,F,17,4,1,0,0,0,0,0,236,,
HF175,Hennepin County,F,17,5,0,0,0,0,1,0,1,,
HF176,Hennepin County,F,17,6,0,0,0,0,0,0,5,,
HF177,Hennepin County,F,17,7,0,0,0,1,0,1,15,,
HF178,Hennepin County,F,17,8,1,0,0,0,0,1,7,,
HF179,Hennepin County,F,17,9,0,0,0,0,1,1,2,,
HF1710,Hennepin County,F,17,10,0,1,0,1,0,0,3,,
HF1711,Hennepin County,F,17,11,1,1,0,0,0,0,1,,
HF1716,Hennepin County,F,17,16,0,1,0,1,0,1,7,,
HF181,Hennepin County,F,18,1,0,0,0,0,0,1,14028,,
HF182,Hennepin County,F,18,2,0,1,0,0,0,0,323,,
HF183,Hennepin County,F,18,3,0,0,0,1,0,0,21,,
HF184,Hennepin County,F,18,4,1,0,0,0,0,0,230,,
HF186,Hennepin County,F,18,6,0,0,0,0,0,0,19,,
HF187,Hennepin County,F,18,7,0,0,0,1,0,1,11,,
HF188,Hennepin County,F,18,8,1,0,0,0,0,1,7,,
HF1810,Hennepin County,F,18,10,0,1,0,1,0,0,5,,
HF1812,Hennepin County,F,18,12,0,1,0,0,1,0,1,,
HF1813,Hennepin County,F,18,13,1,0,0,1,0,0,1,,
HF1815,Hennepin County,F,18,15,1,0,0,0,1,0,2,,
HF1816,Hennepin County,F,18,16,0,1,0,1,0,1,4,,
HF1820,Hennepin County,F,18,20,0,0,0,1,1,1,1,,
HF11,Hennepin County,F,1,1,0,0,1,0,0,1,4002,,
HF12,Hennepin County,F,1,2,0,1,1,0,0,0,269,,
HF13,Hennepin County,F,1,3,0,0,1,1,0,0,353,,
HF14,Hennepin County,F,1,4,1,0,1,0,0,0,50,,
HF15,Hennepin County,F,1,5,0,0,1,0,1,0,20,,
HF16,Hennepin County,F,1,6,0,0,1,0,0,0,145,,
HF17,Hennepin County,F,1,7,0,0,1,1,0,1,97,,
HF18,Hennepin County,F,1,8,1,0,1,0,0,1,43,,
HF19,Hennepin County,F,1,9,0,0,1,0,1,1,1,,
HF110,Hennepin County,F,1,10,0,1,1,1,0,0,27,,
HF111,Hennepin County,F,1,11,1,1,1,0,0,0,5,,
HF113,Hennepin County,F,1,13,1,0,1,1,0,0,1,,
HF114,Hennepin County,F,1,14,0,0,1,1,1,0,1,,
HF116,Hennepin County,F,1,16,0,1,1,1,0,1,50,,
HF117,Hennepin County,F,1,17,1,1,1,0,0,1,4,,
HF118,Hennepin County,F,1,18,0,1,1,0,1,1,1,,
HF119,Hennepin County,F,1,19,0,0,1,1,0,1,4,,
HF120,Hennepin County,F,1,20,0,0,1,1,1,1,1,,
HF121,Hennepin County,F,1,21,1,0,1,0,1,1,1,,
HF122,Hennepin County,F,1,22,1,1,1,1,0,0,1,,
HF126,Hennepin County,F,1,26,1,1,1,1,0,1,3,,
HF127,Hennepin County,F,1,27,0,1,1,1,1,1,3,,
HF129,Hennepin County,F,1,29,1,0,1,1,1,1,1,,
HF21,Hennepin County,F,2,1,0,0,1,0,0,1,3380,,
HF22,Hennepin County,F,2,2,0,1,1,0,0,0,249,,
HF23,Hennepin County,F,2,3,0,0,1,1,0,0,306,,
HF24,Hennepin County,F,2,4,1,0,1,0,0,0,40,,
HF25,Hennepin County,F,2,5,0,0,1,0,1,0,16,,
HF26,Hennepin County,F,2,6,0,0,1,0,0,0,90,,
HF27,Hennepin County,F,2,7,0,0,1,1,0,1,94,,
HF28,Hennepin County,F,2,8,1,0,1,0,0,1,21,,
HF29,Hennepin County,F,2,9,0,0,1,0,1,1,2,,
HF210,Hennepin County,F,2,10,0,1,1,1,0,0,17,,
HF211,Hennepin County,F,2,11,1,1,1,0,0,0,3,,
HF212,Hennepin County,F,2,12,0,1,1,0,1,0,4,,
HF213,Hennepin County,F,2,13,1,0,1,1,0,0,2,,
HF214,Hennepin County,F,2,14,0,0,1,1,1,0,1,,
HF215,Hennepin County,F,2,15,1,0,1,0,1,0,2,,
HF216,Hennepin County,F,2,16,0,1,1,1,0,1,35,,
HF217,Hennepin County,F,2,17,1,1,1,0,0,1,1,,
HF219,Hennepin County,F,2,19,0,0,1,1,0,1,2,,
HF221,Hennepin County,F,2,21,1,0,1,0,1,1,1,,
HF222,Hennepin County,F,2,22,1,1,1,1,0,0,1,,
HF223,Hennepin County,F,2,23,0,1,1,1,1,0,1,,
HF226,Hennepin County,F,2,26,1,1,1,1,0,1,2,,
HF227,Hennepin County,F,2,27,0,1,1,1,1,1,1,,
HF31,Hennepin County,F,3,1,0,0,1,0,0,1,2521,,
HF32,Hennepin County,F,3,2,0,1,1,0,0,0,188,,
HF33,Hennepin County,F,3,3,0,0,1,1,0,0,247,,
HF34,Hennepin County,F,3,4,1,0,1,0,0,0,33,,
HF35,Hennepin County,F,3,5,0,0,1,0,1,0,10,,
HF36,Hennepin County,F,3,6,0,0,1,0,0,0,85,,
HF37,Hennepin County,F,3,7,0,0,1,1,0,1,50,,
HF38,Hennepin County,F,3,8,1,0,1,0,0,1,18,,
HF39,Hennepin County,F,3,9,0,0,1,0,1,1,4,,
HF310,Hennepin County,F,3,10,0,1,1,1,0,0,13,,
HF311,Hennepin County,F,3,11,1,1,1,0,0,0,1,,
HF313,Hennepin County,F,3,13,1,0,1,1,0,0,5,,
HF316,Hennepin County,F,3,16,0,1,1,1,0,1,32,,
HF317,Hennepin County,F,3,17,1,1,1,0,0,1,4,,
HF320,Hennepin County,F,3,20,0,0,1,1,1,1,1,,
HF321,Hennepin County,F,3,21,1,0,1,0,1,1,1,,
HF326,Hennepin County,F,3,26,1,1,1,1,0,1,2,,
HF327,Hennepin County,F,3,27,0,1,1,1,1,1,1,,
HF331,Hennepin County,F,3,31,1,1,1,1,1,1,1,,
HF41,Hennepin County,F,4,1,0,0,1,0,0,1,2251,,
HF42,Hennepin County,F,4,2,0,1,1,0,0,0,168,,
HF43,Hennepin County,F,4,3,0,0,1,1,0,0,200,,
HF44,Hennepin County,F,4,4,1,0,1,0,0,0,40,,
HF45,Hennepin County,F,4,5,0,0,1,0,1,0,20,,
HF46,Hennepin County,F,4,6,0,0,1,0,0,0,77,,
HF47,Hennepin County,F,4,7,0,0,1,1,0,1,52,,
HF48,Hennepin County,F,4,8,1,0,1,0,0,1,17,,
HF49,Hennepin County,F,4,9,0,0,1,0,1,1,2,,
HF410,Hennepin County,F,4,10,0,1,1,1,0,0,10,,
HF413,Hennepin County,F,4,13,1,0,1,1,0,0,3,,
HF415,Hennepin County,F,4,15,1,0,1,0,1,0,1,,
HF416,Hennepin County,F,4,16,0,1,1,1,0,1,19,,
HF417,Hennepin County,F,4,17,1,1,1,0,0,1,1,,
HF421,Hennepin County,F,4,21,1,0,1,0,1,1,2,,
HF426,Hennepin County,F,4,26,1,1,1,1,0,1,2,,
HF427,Hennepin County,F,4,27,0,1,1,1,1,1,1,,
HF429,Hennepin County,F,4,29,1,0,1,1,1,1,1,,
HF51,Hennepin County,F,5,1,0,0,1,0,0,1,2448,,
HF52,Hennepin County,F,5,2,0,1,1,0,0,0,200,,
HF53,Hennepin County,F,5,3,0,0,1,1,0,0,181,,
HF54,Hennepin County,F,5,4,1,0,1,0,0,0,35,,
HF55,Hennepin County,F,5,5,0,0,1,0,1,0,15,,
HF56,Hennepin County,F,5,6,0,0,1,0,0,0,53,,
HF57,Hennepin County,F,5,7,0,0,1,1,0,1,63,,
HF58,Hennepin County,F,5,8,1,0,1,0,0,1,18,,
HF510,Hennepin County,F,5,10,0,1,1,1,0,0,7,,
HF511,Hennepin County,F,5,11,1,1,1,0,0,0,2,,
HF513,Hennepin County,F,5,13,1,0,1,1,0,0,1,,
HF516,Hennepin County,F,5,16,0,1,1,1,0,1,23,,
HF517,Hennepin County,F,5,17,1,1,1,0,0,1,5,,
HF521,Hennepin County,F,5,21,1,0,1,0,1,1,1,,
HF526,Hennepin County,F,5,26,1,1,1,1,0,1,1,,
HF527,Hennepin County,F,5,27,0,1,1,1,1,1,1,,
HF530,Hennepin County,F,5,30,1,1,1,1,1,0,1,,
HF61,Hennepin County,F,6,1,0,0,1,0,0,1,3284,,
HF62,Hennepin County,F,6,2,0,1,1,0,0,0,210,,
HF63,Hennepin County,F,6,3,0,0,1,1,0,0,243,,
HF64,Hennepin County,F,6,4,1,0,1,0,0,0,41,,
HF65,Hennepin County,F,6,5,0,0,1,0,1,0,15,,
HF66,Hennepin County,F,6,6,0,0,1,0,0,0,60,,
HF67,Hennepin County,F,6,7,0,0,1,1,0,1,67,,
HF68,Hennepin County,F,6,8,1,0,1,0,0,1,12,,
HF69,Hennepin County,F,6,9,0,0,1,0,1,1,4,,
HF610,Hennepin County,F,6,10,0,1,1,1,0,0,9,,
HF611,Hennepin County,F,6,11,1,1,1,0,0,0,2,,
HF612,Hennepin County,F,6,12,0,1,1,0,1,0,3,,
HF613,Hennepin County,F,6,13,1,0,1,1,0,0,1,,
HF614,Hennepin County,F,6,14,0,0,1,1,1,0,1,,
HF615,Hennepin County,F,6,15,1,0,1,0,1,0,1,,
HF616,Hennepin County,F,6,16,0,1,1,1,0,1,27,,
HF617,Hennepin County,F,6,17,1,1,1,0,0,1,4,,
HF619,Hennepin County,F,6,19,0,0,1,1,0,1,1,,
HF631,Hennepin County,F,6,31,1,1,1,1,1,1,1,,
HF71,Hennepin County,F,7,1,0,0,1,0,0,1,3302,,
HF72,Hennepin County,F,7,2,0,1,1,0,0,0,179,,
HF73,Hennepin County,F,7,3,0,0,1,1,0,0,258,,
HF74,Hennepin County,F,7,4,1,0,1,0,0,0,41,,
HF75,Hennepin County,F,7,5,0,0,1,0,1,0,12,,
HF76,Hennepin County,F,7,6,0,0,1,0,0,0,58,,
HF77,Hennepin County,F,7,7,0,0,1,1,0,1,72,,
HF78,Hennepin County,F,7,8,1,0,1,0,0,1,17,,
HF79,Hennepin County,F,7,9,0,0,1,0,1,1,1,,
HF710,Hennepin County,F,7,10,0,1,1,1,0,0,9,,
HF711,Hennepin County,F,7,11,1,1,1,0,0,0,3,,
HF713,Hennepin County,F,7,13,1,0,1,1,0,0,1,,
HF715,Hennepin County,F,7,15,1,0,1,0,1,0,2,,
HF716,Hennepin County,F,7,16,0,1,1,1,0,1,16,,
HF717,Hennepin County,F,7,17,1,1,1,0,0,1,1,,
HF720,Hennepin County,F,7,20,0,0,1,1,1,1,1,,
HF721,Hennepin County,F,7,21,1,0,1,0,1,1,2,,
HF723,Hennepin County,F,7,23,0,1,1,1,1,0,1,,
HF728,Hennepin County,F,7,28,1,1,1,0,1,1,1,,
HF731,Hennepin County,F,7,31,1,1,1,1,1,1,1,,
HF81,Hennepin County,F,8,1,0,0,1,0,0,1,2529,,
HF82,Hennepin County,F,8,2,0,1,1,0,0,0,175,,
HF83,Hennepin County,F,8,3,0,0,1,1,0,0,159,,
HF84,Hennepin County,F,8,4,1,0,1,0,0,0,30,,
HF85,Hennepin County,F,8,5,0,0,1,0,1,0,18,,
HF86,Hennepin County,F,8,6,0,0,1,0,0,0,57,,
HF87,Hennepin County,F,8,7,0,0,1,1,0,1,44,,
HF88,Hennepin County,F,8,8,1,0,1,0,0,1,11,,
HF89,Hennepin County,F,8,9,0,0,1,0,1,1,1,,
HF810,Hennepin County,F,8,10,0,1,1,1,0,0,7,,
HF811,Hennepin County,F,8,11,1,1,1,0,0,0,1,,
HF813,Hennepin County,F,8,13,1,0,1,1,0,0,3,,
HF815,Hennepin County,F,8,15,1,0,1,0,1,0,1,,
HF816,Hennepin County,F,8,16,0,1,1,1,0,1,13,,
HF817,Hennepin County,F,8,17,1,1,1,0,0,1,1,,
HF820,Hennepin County,F,8,20,0,0,1,1,1,1,1,,
HF821,Hennepin County,F,8,21,1,0,1,0,1,1,2,,
HF826,Hennepin County,F,8,26,1,1,1,1,0,1,2,,
HF91,Hennepin County,F,9,1,0,0,1,0,0,1,1873,,
HF92,Hennepin County,F,9,2,0,1,1,0,0,0,115,,
HF93,Hennepin County,F,9,3,0,0,1,1,0,0,109,,
HF94,Hennepin County,F,9,4,1,0,1,0,0,0,26,,
HF95,Hennepin County,F,9,5,0,0,1,0,1,0,15,,
HF96,Hennepin County,F,9,6,0,0,1,0,0,0,19,,
HF97,Hennepin County,F,9,7,0,0,1,1,0,1,19,,
HF98,Hennepin County,F,9,8,1,0,1,0,0,1,9,,
HF99,Hennepin County,F,9,9,0,0,1,0,1,1,2,,
HF910,Hennepin County,F,9,10,0,1,1,1,0,0,5,,
HF911,Hennepin County,F,9,11,1,1,1,0,0,0,2,,
HF913,Hennepin County,F,9,13,1,0,1,1,0,0,1,,
HF916,Hennepin County,F,9,16,0,1,1,1,0,1,8,,
HF917,Hennepin County,F,9,17,1,1,1,0,0,1,1,,
HF919,Hennepin County,F,9,19,0,0,1,1,0,1,1,,
HF929,Hennepin County,F,9,29,1,0,1,1,1,1,1,,
HF931,Hennepin County,F,9,31,1,1,1,1,1,1,1,,
HF101,Hennepin County,F,10,1,0,0,1,0,0,1,1291,,
HF102,Hennepin County,F,10,2,0,1,1,0,0,0,89,,
HF103,Hennepin County,F,10,3,0,0,1,1,0,0,77,,
HF104,Hennepin County,F,10,4,1,0,1,0,0,0,15,,
HF105,Hennepin County,F,10,5,0,0,1,0,1,0,3,,
HF106,Hennepin County,F,10,6,0,0,1,0,0,0,15,,
HF107,Hennepin County,F,10,7,0,0,1,1,0,1,16,,
HF108,Hennepin County,F,10,8,1,0,1,0,0,1,5,,
HF1010,Hennepin County,F,10,10,0,1,1,1,0,0,6,,
HF1011,Hennepin County,F,10,11,1,1,1,0,0,0,1,,
HF1016,Hennepin County,F,10,16,0,1,1,1,0,1,5,,
HF1017,Hennepin County,F,10,17,1,1,1,0,0,1,1,,
HF111,Hennepin County,F,11,1,0,0,1,0,0,1,925,,
HF112,Hennepin County,F,11,2,0,1,1,0,0,0,54,,
HF113,Hennepin County,F,11,3,0,0,1,1,0,0,46,,
HF114,Hennepin County,F,11,4,1,0,1,0,0,0,13,,
HF115,Hennepin County,F,11,5,0,0,1,0,1,0,4,,
HF116,Hennepin County,F,11,6,0,0,1,0,0,0,9,,
HF117,Hennepin County,F,11,7,0,0,1,1,0,1,12,,
HF118,Hennepin County,F,11,8,1,0,1,0,0,1,8,,
HF119,Hennepin County,F,11,9,0,0,1,0,1,1,1,,
HF1110,Hennepin County,F,11,10,0,1,1,1,0,0,1,,
HF1113,Hennepin County,F,11,13,1,0,1,1,0,0,3,,
HF1116,Hennepin County,F,11,16,0,1,1,1,0,1,7,,
HF1127,Hennepin County,F,11,27,0,1,1,1,1,1,1,,
HF121,Hennepin County,F,12,1,0,0,1,0,0,1,624,,
HF122,Hennepin County,F,12,2,0,1,1,0,0,0,38,,
HF123,Hennepin County,F,12,3,0,0,1,1,0,0,35,,
HF124,Hennepin County,F,12,4,1,0,1,0,0,0,15,,
HF125,Hennepin County,F,12,5,0,0,1,0,1,0,2,,
HF126,Hennepin County,F,12,6,0,0,1,0,0,0,6,,
HF127,Hennepin County,F,12,7,0,0,1,1,0,1,7,,
HF128,Hennepin County,F,12,8,1,0,1,0,0,1,3,,
HF129,Hennepin County,F,12,9,0,0,1,0,1,1,1,,
HF1216,Hennepin County,F,12,16,0,1,1,1,0,1,6,,
HF1219,Hennepin County,F,12,19,0,0,1,1,0,1,2,,
HF131,Hennepin County,F,13,1,0,0,1,0,0,1,409,,
HF132,Hennepin County,F,13,2,0,1,1,0,0,0,30,,
HF133,Hennepin County,F,13,3,0,0,1,1,0,0,22,,
HF134,Hennepin County,F,13,4,1,0,1,0,0,0,8,,
HF136,Hennepin County,F,13,6,0,0,1,0,0,0,7,,
HF137,Hennepin County,F,13,7,0,0,1,1,0,1,11,,
HF138,Hennepin County,F,13,8,1,0,1,0,0,1,1,,
HF1310,Hennepin County,F,13,10,0,1,1,1,0,0,2,,
HF1311,Hennepin County,F,13,11,1,1,1,0,0,0,2,,
HF1316,Hennepin County,F,13,16,0,1,1,1,0,1,1,,
HF1321,Hennepin County,F,13,21,1,0,1,0,1,1,1,,
HF1331,Hennepin County,F,13,31,1,1,1,1,1,1,1,,
HF141,Hennepin County,F,14,1,0,0,1,0,0,1,248,,
HF142,Hennepin County,F,14,2,0,1,1,0,0,0,15,,
HF143,Hennepin County,F,14,3,0,0,1,1,0,0,13,,
HF144,Hennepin County,F,14,4,1,0,1,0,0,0,5,,
HF146,Hennepin County,F,14,6,0,0,1,0,0,0,1,,
HF147,Hennepin County,F,14,7,0,0,1,1,0,1,3,,
HF149,Hennepin County,F,14,9,0,0,1,0,1,1,1,,
HF1416,Hennepin County,F,14,16,0,1,1,1,0,1,2,,
HF1426,Hennepin County,F,14,26,1,1,1,1,0,1,1,,
HF151,Hennepin County,F,15,1,0,0,1,0,0,1,156,,
HF152,Hennepin County,F,15,2,0,1,1,0,0,0,11,,
HF153,Hennepin County,F,15,3,0,0,1,1,0,0,12,,
HF154,Hennepin County,F,15,4,1,0,1,0,0,0,2,,
HF155,Hennepin County,F,15,5,0,0,1,0,1,0,2,,
HF157,Hennepin County,F,15,7,0,0,1,1,0,1,3,,
HF159,Hennepin County,F,15,9,0,0,1,0,1,1,2,,
HF1512,Hennepin County,F,15,12,0,1,1,0,1,0,1,,
HF1516,Hennepin County,F,15,16,0,1,1,1,0,1,1,,
HF161,Hennepin County,F,16,1,0,0,1,0,0,1,115,,
HF162,Hennepin County,F,16,2,0,1,1,0,0,0,4,,
HF163,Hennepin County,F,16,3,0,0,1,1,0,0,4,,
HF164,Hennepin County,F,16,4,1,0,1,0,0,0,4,,
HF166,Hennepin County,F,16,6,0,0,1,0,0,0,1,,
HF167,Hennepin County,F,16,7,0,0,1,1,0,1,1,,
HF1630,Hennepin County,F,16,30,1,1,1,1,1,0,1,,
HF171,Hennepin County,F,17,1,0,0,1,0,0,1,70,,
HF172,Hennepin County,F,17,2,0,1,1,0,0,0,4,,
HF173,Hennepin County,F,17,3,0,0,1,1,0,0,3,,
HF174,Hennepin County,F,17,4,1,0,1,0,0,0,3,,
HF1731,Hennepin County,F,17,31,1,1,1,1,1,1,1,,
HF181,Hennepin County,F,18,1,0,0,1,0,0,1,66,,
HF182,Hennepin County,F,18,2,0,1,1,0,0,0,3,,
HF183,Hennepin County,F,18,3,0,0,1,1,0,0,1,,
HF184,Hennepin County,F,18,4,1,0,1,0,0,0,1,,
HF186,Hennepin County,F,18,6,0,0,1,0,0,0,2,,
HF188,Hennepin County,F,18,8,1,0,1,0,0,1,1,,
RM11,Ramsey County,M,1,1,0,0,0,0,0,1,7630,,
RM12,Ramsey County,M,1,2,0,1,0,0,0,0,3132,,
RM13,Ramsey County,M,1,3,0,0,0,1,0,0,122,,
RM14,Ramsey County,M,1,4,1,0,0,0,0,0,3294,,
RM15,Ramsey County,M,1,5,0,0,0,0,1,0,4,,
RM16,Ramsey County,M,1,6,0,0,0,0,0,0,664,,
RM17,Ramsey County,M,1,7,0,0,0,1,0,1,105,,
RM18,Ramsey County,M,1,8,1,0,0,0,0,1,372,,
RM19,Ramsey County,M,1,9,0,0,0,0,1,1,8,,
RM110,Ramsey County,M,1,10,0,1,0,1,0,0,61,,
RM111,Ramsey County,M,1,11,1,1,0,0,0,0,42,,
RM112,Ramsey County,M,1,12,0,1,0,0,1,0,8,,
RM113,Ramsey County,M,1,13,1,0,0,1,0,0,9,,
RM115,Ramsey County,M,1,15,1,0,0,0,1,0,19,,
RM116,Ramsey County,M,1,16,0,1,0,1,0,1,90,,
RM117,Ramsey County,M,1,17,1,1,0,0,0,1,12,,
RM118,Ramsey County,M,1,18,0,1,0,0,1,1,3,,
RM119,Ramsey County,M,1,19,0,0,0,1,0,1,9,,
RM121,Ramsey County,M,1,21,1,0,0,0,1,1,5,,
RM122,Ramsey County,M,1,22,1,1,0,1,0,0,2,,
RM123,Ramsey County,M,1,23,0,1,0,1,1,0,1,,
RM126,Ramsey County,M,1,26,1,1,0,1,0,1,2,,
RM21,Ramsey County,M,2,1,0,0,0,0,0,1,7415,,
RM22,Ramsey County,M,2,2,0,1,0,0,0,0,2755,,
RM23,Ramsey County,M,2,3,0,0,0,1,0,0,110,,
RM24,Ramsey County,M,2,4,1,0,0,0,0,0,2986,,
RM25,Ramsey County,M,2,5,0,0,0,0,1,0,10,,
RM26,Ramsey County,M,2,6,0,0,0,0,0,0,497,,
RM27,Ramsey County,M,2,7,0,0,0,1,0,1,85,,
RM28,Ramsey County,M,2,8,1,0,0,0,0,1,241,,
RM29,Ramsey County,M,2,9,0,0,0,0,1,1,4,,
RM210,Ramsey County,M,2,10,0,1,0,1,0,0,30,,
RM211,Ramsey County,M,2,11,1,1,0,0,0,0,41,,
RM212,Ramsey County,M,2,12,0,1,0,0,1,0,2,,
RM213,Ramsey County,M,2,13,1,0,0,1,0,0,10,,
RM215,Ramsey County,M,2,15,1,0,0,0,1,0,9,,
RM216,Ramsey County,M,2,16,0,1,0,1,0,1,76,,
RM217,Ramsey County,M,2,17,1,1,0,0,0,1,17,,
RM219,Ramsey County,M,2,19,0,0,0,1,0,1,4,,
RM221,Ramsey County,M,2,21,1,0,0,0,1,1,7,,
RM222,Ramsey County,M,2,22,1,1,0,1,0,0,1,,
RM223,Ramsey County,M,2,23,0,1,0,1,1,0,1,,
RM224,Ramsey County,M,2,24,1,1,0,0,1,0,2,,
RM226,Ramsey County,M,2,26,1,1,0,1,0,1,4,,
RM227,Ramsey County,M,2,27,0,1,0,1,1,1,1,,
RM31,Ramsey County,M,3,1,0,0,0,0,0,1,7788,,
RM32,Ramsey County,M,3,2,0,1,0,0,0,0,2410,,
RM33,Ramsey County,M,3,3,0,0,0,1,0,0,127,,
RM34,Ramsey County,M,3,4,1,0,0,0,0,0,3001,,
RM35,Ramsey County,M,3,5,0,0,0,0,1,0,7,,
RM36,Ramsey County,M,3,6,0,0,0,0,0,0,430,,
RM37,Ramsey County,M,3,7,0,0,0,1,0,1,82,,
RM38,Ramsey County,M,3,8,1,0,0,0,0,1,186,,
RM39,Ramsey County,M,3,9,0,0,0,0,1,1,4,,
RM310,Ramsey County,M,3,10,0,1,0,1,0,0,45,,
RM311,Ramsey County,M,3,11,1,1,0,0,0,0,13,,
RM312,Ramsey County,M,3,12,0,1,0,0,1,0,4,,
RM313,Ramsey County,M,3,13,1,0,0,1,0,0,9,,
RM315,Ramsey County,M,3,15,1,0,0,0,1,0,11,,
